torneo,categoria,fecha_fixture,match_id,date,location,team,picture_bagde,Jugador,puntos,rebotes,asistencias,robos,fouls,triples,dobles,libres,status,picture
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,5,2026-01-18T03:00:00.000Z,PICK,SOCIALES,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Joaquín Fortuny	,6,4,0,0,0,2,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,5,2026-01-18T03:00:00.000Z,PICK,SOCIALES,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Agustín Barros	,0,5,0,1,3,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,5,2026-01-18T03:00:00.000Z,PICK,SOCIALES,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Santiago Hirsch	,2,3,0,0,2,0,1,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,5,2026-01-18T03:00:00.000Z,PICK,SOCIALES,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Tomás Villalba	,3,3,0,1,3,0,1,1,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,5,2026-01-18T03:00:00.000Z,PICK,SOCIALES,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Guido Ignacio Crespín	,2,7,2,1,2,0,1,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,5,2026-01-18T03:00:00.000Z,PICK,SOCIALES,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Gonzalo Di Rosa	,15,7,0,3,3,2,4,1,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,5,2026-01-18T03:00:00.000Z,PICK,SOCIALES,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Layoneel Castañeda	,10,5,0,0,2,2,2,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,6,2026-01-19T03:00:00.000Z,sin lugar,LOS CONOS,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Elias Nahuel Mauro,4,2,4,1,4,0,2,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,6,2026-01-19T03:00:00.000Z,sin lugar,LOS CONOS,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Facundo Gaston Del Valle,12,7,3,0,3,0,5,2,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,6,2026-01-19T03:00:00.000Z,sin lugar,LOS CONOS,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Martin Luciano Ale,5,7,1,4,2,1,1,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,6,2026-01-19T03:00:00.000Z,sin lugar,LOS CONOS,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Gonzalo Ezequiel Sanchez,12,4,1,3,4,0,3,6,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,6,2026-01-19T03:00:00.000Z,sin lugar,LOS CONOS,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Agustin Nehuen Martinez,0,4,1,0,2,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,6,2026-01-19T03:00:00.000Z,sin lugar,LOS CONOS,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Leandro Lautaro Sanchez,8,1,5,0,4,2,0,2,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,6,2026-01-19T03:00:00.000Z,sin lugar,LOS CONOS,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Nicolas Martin Yegros,2,6,3,0,3,0,1,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,6,2026-01-19T03:00:00.000Z,sin lugar,LOS CONOS,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Nahuel Horacio Marin Marin,12,0,2,0,3,1,4,1,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,6,2026-01-19T03:00:00.000Z,sin lugar,LOS CONOS,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Federico Gaston Ale,0,4,1,0,1,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,6,2026-01-19T03:00:00.000Z,sin lugar,LOS CONOS,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Alan Agustin Sio Lopez,11,4,1,3,2,3,1,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,6,2026-01-19T03:00:00.000Z,sin lugar,CLUB SOCIAL Y DEPORTIVO JUSTICIALISTA,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Federico Martinez	,10,0,1,0,2,2,1,2,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,6,2026-01-19T03:00:00.000Z,sin lugar,CLUB SOCIAL Y DEPORTIVO JUSTICIALISTA,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Brian Mathias Coraza Eustace	,0,1,1,0,0,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,6,2026-01-19T03:00:00.000Z,sin lugar,CLUB SOCIAL Y DEPORTIVO JUSTICIALISTA,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Lisandro Ricardo Luques	,2,5,4,3,2,0,1,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,6,2026-01-19T03:00:00.000Z,sin lugar,CLUB SOCIAL Y DEPORTIVO JUSTICIALISTA,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Victor Raul Ibañez	,3,4,0,0,5,0,1,1,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,6,2026-01-19T03:00:00.000Z,sin lugar,CLUB SOCIAL Y DEPORTIVO JUSTICIALISTA,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Juan Facundo Dominguez	,7,5,4,0,1,1,2,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,6,2026-01-19T03:00:00.000Z,sin lugar,CLUB SOCIAL Y DEPORTIVO JUSTICIALISTA,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Augusto El Zoor	,0,2,0,0,3,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,6,2026-01-19T03:00:00.000Z,sin lugar,CLUB SOCIAL Y DEPORTIVO JUSTICIALISTA,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Federico Soraide	,3,1,1,0,0,0,1,1,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,6,2026-01-19T03:00:00.000Z,sin lugar,CLUB SOCIAL Y DEPORTIVO JUSTICIALISTA,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Roberto Cataldi	,11,4,3,1,2,1,4,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,6,2026-01-19T03:00:00.000Z,sin lugar,CLUB SOCIAL Y DEPORTIVO JUSTICIALISTA,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Sergio Ezequiel Vargas	,11,3,3,0,1,3,0,2,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,6,2026-01-19T03:00:00.000Z,sin lugar,CLUB SOCIAL Y DEPORTIVO JUSTICIALISTA,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Juan Manuel Gavilan	,0,7,1,0,0,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,6,2026-01-19T03:00:00.000Z,sin lugar,CLUB SOCIAL Y DEPORTIVO JUSTICIALISTA,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Alan Guillermo Aaron Godoy	,0,3,2,0,3,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,6,2026-01-19T03:00:00.000Z,sin lugar,CLUB SOCIAL Y DEPORTIVO JUSTICIALISTA,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Nataniel Varzilio	,2,4,1,0,2,0,1,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,7,2026-01-19T03:00:00.000Z,sin lugar,GIUFFRA,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Gonzalo Farruggia,20,11,3,1,4,3,2,7,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,7,2026-01-19T03:00:00.000Z,sin lugar,GIUFFRA,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Ezequiel Mahmud,0,3,1,3,2,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,7,2026-01-19T03:00:00.000Z,sin lugar,GIUFFRA,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Ian Burgos,12,4,3,0,4,1,2,5,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,7,2026-01-19T03:00:00.000Z,sin lugar,GIUFFRA,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Bottazzi Facundo,2,3,0,0,2,0,1,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,7,2026-01-19T03:00:00.000Z,sin lugar,GIUFFRA,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Córdoba Nicolas,0,2,1,0,0,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,7,2026-01-19T03:00:00.000Z,sin lugar,GIUFFRA,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Zapata LIber,0,0,0,0,1,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,7,2026-01-19T03:00:00.000Z,sin lugar,GIUFFRA,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Chaparro Facundo,6,8,1,2,4,0,3,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,7,2026-01-19T03:00:00.000Z,sin lugar,GIUFFRA,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Francisco Matías Mié Luraschi,6,3,2,0,3,0,3,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,7,2026-01-19T03:00:00.000Z,sin lugar,GIUFFRA,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Francisco Denis,2,5,0,0,2,0,1,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,7,2026-01-19T03:00:00.000Z,sin lugar,GIUFFRA,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Jesús Barreto,3,2,0,0,0,1,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,7,2026-01-19T03:00:00.000Z,sin lugar,GIUFFRA,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Ilan Genaro Corradini,3,5,0,0,4,1,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,7,2026-01-19T03:00:00.000Z,sin lugar,BAZOOKA,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Emiliano Armengot	,10,8,2,1,2,0,5,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,7,2026-01-19T03:00:00.000Z,sin lugar,BAZOOKA,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Nicolas Galvan 	,7,1,0,0,1,0,1,5,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,7,2026-01-19T03:00:00.000Z,sin lugar,BAZOOKA,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Jorge Dario Oriolo	,31,9,4,5,1,6,4,5,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,7,2026-01-19T03:00:00.000Z,sin lugar,BAZOOKA,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Ariel Marconi	,2,6,1,1,4,0,0,2,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,7,2026-01-19T03:00:00.000Z,sin lugar,BAZOOKA,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Jorge Araujo	,2,5,1,0,3,0,0,2,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,7,2026-01-19T03:00:00.000Z,sin lugar,BAZOOKA,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Bern Zohore	,10,12,2,1,2,0,3,4,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,7,2026-01-19T03:00:00.000Z,sin lugar,BAZOOKA,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Federico Acosta	,0,1,0,0,1,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,7,2026-01-19T03:00:00.000Z,sin lugar,BAZOOKA,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Mateo Avalos	,0,0,0,0,1,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,7,2026-01-19T03:00:00.000Z,sin lugar,BAZOOKA,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Matias Ezequiel Schittino	,0,3,4,2,3,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,7,2026-01-19T03:00:00.000Z,sin lugar,BAZOOKA,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,",Jose Antonio Escalante	",0,3,0,0,2,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,8,2026-01-20T03:00:00.000Z,PICK,TEMPUR,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Tomás Kobrinsky,6,2,0,0,0,2,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,8,2026-01-20T03:00:00.000Z,PICK,TEMPUR,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,⁠Leandro Avruj,1,5,0,0,3,0,0,1,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,8,2026-01-20T03:00:00.000Z,PICK,TEMPUR,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Nicolas Eidem,3,2,0,0,2,0,1,1,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,8,2026-01-20T03:00:00.000Z,PICK,TEMPUR,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png, Matias Landsberg,5,4,0,0,2,1,1,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,8,2026-01-20T03:00:00.000Z,PICK,TEMPUR,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Gaston Winiar,8,9,0,2,0,0,3,2,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,8,2026-01-20T03:00:00.000Z,PICK,TEMPUR,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Alan Berman,7,2,0,1,2,1,2,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,8,2026-01-20T03:00:00.000Z,PICK,TEMPUR,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Sebastian Sirlin,6,6,0,2,1,0,2,2,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,8,2026-01-20T03:00:00.000Z,PICK,TEMPUR,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Nicolas Leibgorin,6,4,1,1,1,0,3,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,8,2026-01-20T03:00:00.000Z,PICK,TEMPUR,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Gonzalo Boudet,0,5,0,0,2,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,8,2026-01-20T03:00:00.000Z,PICK,TEMPUR,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Federico Teper,4,9,0,2,0,0,2,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,8,2026-01-20T03:00:00.000Z,PICK,TEMPUR,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Lucas Teper,2,3,0,1,0,0,1,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,8,2026-01-20T03:00:00.000Z,PICK,TEMPUR,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Federico SurianI,8,4,0,0,3,1,1,3,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,8,2026-01-20T03:00:00.000Z,PICK,UDESA OT,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,JUAN CRUZ ALDUNATE	,4,9,0,0,1,0,2,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,8,2026-01-20T03:00:00.000Z,PICK,UDESA OT,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,GONZALO SANCHEZ LOPEZ	,2,3,0,1,4,0,0,2,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,8,2026-01-20T03:00:00.000Z,PICK,UDESA OT,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,ERNESTO FERNANDEZ	,3,2,0,0,3,1,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,8,2026-01-20T03:00:00.000Z,PICK,UDESA OT,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,GONZALO TRAVIA	,6,2,0,1,3,0,0,6,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 3,9,sin fecha,sin lugar,CLUB SOCIAL Y DEPORTIVO JUSTICIALISTA,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Federico Martinez	,1,6,0,1,2,0,0,1,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 3,9,sin fecha,sin lugar,CLUB SOCIAL Y DEPORTIVO JUSTICIALISTA,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Victor Raul Ibañez	,0,2,0,0,1,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 3,9,sin fecha,sin lugar,CLUB SOCIAL Y DEPORTIVO JUSTICIALISTA,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Juan Facundo Dominguez	,10,3,0,1,2,0,3,4,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 3,9,sin fecha,sin lugar,CLUB SOCIAL Y DEPORTIVO JUSTICIALISTA,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Augusto El Zoor	,2,4,0,1,2,0,1,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 3,9,sin fecha,sin lugar,CLUB SOCIAL Y DEPORTIVO JUSTICIALISTA,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Federico Soraide	,0,4,0,0,1,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 3,9,sin fecha,sin lugar,CLUB SOCIAL Y DEPORTIVO JUSTICIALISTA,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Roberto Cataldi	,2,6,0,1,4,0,1,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 3,9,sin fecha,sin lugar,CLUB SOCIAL Y DEPORTIVO JUSTICIALISTA,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Sergio Ezequiel Vargas	,3,3,0,0,1,1,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 3,9,sin fecha,sin lugar,CLUB SOCIAL Y DEPORTIVO JUSTICIALISTA,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Juan Manuel Gavilan	,5,2,0,1,1,1,1,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 3,9,sin fecha,sin lugar,CLUB SOCIAL Y DEPORTIVO JUSTICIALISTA,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Alan Guillermo Aaron Godoy	,6,5,0,0,3,0,3,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 3,9,sin fecha,sin lugar,CLUB SOCIAL Y DEPORTIVO JUSTICIALISTA,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Nataniel Varzilio	,0,3,0,2,0,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 3,9,sin fecha,sin lugar,CLUB SOCIAL Y DEPORTIVO JUSTICIALISTA,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Samuel Aragon	,6,9,0,0,1,0,2,2,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 3,9,sin fecha,sin lugar,BAZOOKA,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Emiliano Armengot	,13,6,1,1,2,0,6,1,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 3,9,sin fecha,sin lugar,BAZOOKA,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Yoel Antonio Fiasche	,5,3,0,0,4,0,2,1,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 3,9,sin fecha,sin lugar,BAZOOKA,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Alberto Nicolas Mendez	,6,2,0,0,2,0,3,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 3,9,sin fecha,sin lugar,BAZOOKA,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Jorge Dario Oriolo	,5,4,0,3,0,1,1,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 3,9,sin fecha,sin lugar,BAZOOKA,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Jorge Araujo	,6,3,2,0,1,0,1,4,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 3,9,sin fecha,sin lugar,BAZOOKA,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Bern Zohore	,8,6,0,0,0,0,4,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 3,9,sin fecha,sin lugar,BAZOOKA,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Matias Ezequiel Schittino	,3,2,0,0,4,0,1,1,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 3,9,sin fecha,sin lugar,BAZOOKA,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Federico Carreira	,2,4,0,0,1,0,1,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 3,9,sin fecha,sin lugar,BAZOOKA,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,Catriel Rebon	,3,6,0,0,4,0,1,1,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
SUMMER LEAGUE 2026,PRIMERA A,Fecha 3,9,sin fecha,sin lugar,BAZOOKA,https://dum74chhmgug7.cloudfront.net/public/defaultBadge.png,",Jose Antonio Escalante	",0,2,1,0,2,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
