categoria,Jugador,puntos,asistencias,rebotes,libres,dobles,triples,robos,score_global,Partidos_Jugados,Rank_puntos_Categoria,Rank_asistencias_Categoria,Rank_rebotes_Categoria,Rank_libres_Categoria,Rank_dobles_Categoria,Rank_triples_Categoria,Rank_robos_Categoria,Rank_score_global_Categoria,Torneo,picture
PRIMERA A,GERMAN CASANOVA,5.5,0.0,3.0,1.0,0.0,1.5,1.0,9.5,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/xwJb9N19wM5id4Jstkasnu.jpg
PRIMERA A,GIANLUCA BOBBIO,6.0,2.0,6.5,1.0,2.5,0.0,2.0,16.5,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/6MNLsBYt2qxvvPafEn4Rvm.JPG
PRIMERA A,"GODOY, JULIAN",6.0,0.0,2.0,0.0,0.0,2.0,0.0,8.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/n7MecsQosbk9FrFJoAkMsH.jpg
PRIMERA A,GONZALO BOUDET,12.666666666666666,0.5,6.666666666666667,1.6666666666666667,5.5,0.0,0.3333333333333333,20.166666666666668,6,9,22,19,18,3,29,26,13,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/vnHnk4mRJpiHpkU4CbXaWn.jpg
PRIMERA A,GONZALO DI ROSA,6.25,0.25,6.25,0.75,1.25,1.0,1.5,14.25,4,42,26,24,28,32,17,11,37,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,GONZALO EZEQUIEL SANCHEZ,8.0,0.2,4.4,2.0,3.0,0.0,1.4,14.0,5,29,27,37,14,14,29,12,39,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/mUuS9Y9DKYcQ3HC376qzPq.jpg
PRIMERA A,GONZALO FARRUGGIA,21.25,1.5,8.5,7.5,3.5,2.25,2.0,33.25,4,1,10,10,1,10,5,8,2,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,GONZALO FEDERICO SCUGLIA,19.5,0.5,4.0,1.5,3.0,4.0,1.0,25.0,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,GONZALO MAYO,13.0,0.6666666666666666,2.3333333333333335,2.3333333333333335,4.333333333333333,0.6666666666666666,0.6666666666666666,16.666666666666668,3,8,19,57,12,5,19,22,25,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,GONZALO SABINO,5.0,1.0,1.0,0.0,1.0,1.0,1.0,8.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,GONZALO SANCHEZ LOPEZ,5.833333333333333,0.5,3.3333333333333335,1.1666666666666667,1.8333333333333333,0.3333333333333333,0.3333333333333333,10.0,6,45,22,47,25,24,23,26,55,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,GONZALO TRAVIA,10.0,0.0,4.0,2.75,2.5,0.75,1.0,15.0,4,19,30,40,7,18,18,18,33,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,GONZALO VILLAR,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,GUIDO IGNACIO CRESPIN,4.0,0.75,4.0,0.5,1.0,0.5,0.5,9.25,4,58,18,40,31,33,21,24,62,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,GUIDO VIZIOLI,1.75,0.25,0.75,0.25,0.0,0.5,0.0,2.75,4,70,26,69,35,45,21,30,95,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,HERNAN MOREYRA,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/2mYpMF2A5FyWjDbDuQHEwd.JPG
PRIMERA A,HOMERO ITURRIA,2.5,0.0,1.0,0.5,1.0,0.0,0.5,4.0,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/bD1tkXGVTR4UgMcg2mJPd4.jpg
PRIMERA A,IAN BURGOS,6.5,1.5,4.0,1.75,2.0,0.25,1.75,13.75,4,39,10,40,17,23,25,10,40,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/6gWTpLC5Hs5FCmdtoY1cEr.jpg
PRIMERA A,"IBANEZ, FRANCO NICOLAS",8.0,0.3333333333333333,5.666666666666667,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.3333333333333333,14.333333333333334,3,29,25,27,18,38,9,26,36,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,"IGLESIAS, SANTIAGO",0.0,0.0,5.5,0.0,0.0,0.0,0.0,5.5,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,IGNACIO GERTIE,3.0,0.5,4.0,0.0,1.5,0.0,1.0,8.5,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/gMfWyX8fsNYgcznDhhyoXq.jpg
PRIMERA A,IGNACIO NASELLI,2.0,0.0,6.0,0.0,1.0,0.0,1.0,9.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,IGNACIO ROJO,10.333333333333334,0.3333333333333333,4.0,2.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,15.333333333333334,3,18,25,40,14,26,9,22,32,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/hEKgzHkCtBV4u2wKBZMs2R.jpg
PRIMERA A,IGNACIO VEA MURGUIA,7.5,1.0,6.0,1.0,2.5,0.5,2.0,16.5,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/mhqo1j4QzHPftgtssPWDU4.jpg
PRIMERA A,ILAN GENARO CORRADINI,3.0,0.0,5.0,0.0,0.0,1.0,0.0,8.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,INAKI AUGUSTO OLEA,10.0,1.0,4.75,2.25,1.25,1.75,0.5,16.25,4,19,15,34,13,32,8,24,27,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,"IRIGOYEN, IGNACIO SEGUNDO",10.0,1.0,2.5,2.0,4.0,0.0,0.5,14.0,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/iJcDv7yY5Az6KHSB6MREH3.jpg
PRIMERA A,IVAN DANCYKER,1.5,0.0,2.0,0.0,0.0,0.5,0.5,4.0,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,IVAN EXEQUIEL CANDOTTI,7.666666666666667,0.0,9.333333333333334,2.0,2.3333333333333335,0.3333333333333333,1.0,18.0,3,31,30,7,14,20,23,18,20,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,IVAN EZEQUIEL RICCA,6.0,1.0,4.0,0.0,1.5,1.0,0.0,11.0,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,IVAN WILHELM,0.3333333333333333,0.6666666666666666,2.6666666666666665,0.3333333333333333,0.0,0.0,0.3333333333333333,4.0,3,83,19,54,34,45,29,26,89,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,JEFRY SEFERINO,6.333333333333333,0.6666666666666666,3.6666666666666665,0.3333333333333333,1.0,1.3333333333333333,0.3333333333333333,11.0,3,41,19,44,34,33,14,26,50,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,JEREMIAS SARDON,8.333333333333334,1.3333333333333333,5.666666666666667,0.3333333333333333,4.0,0.0,2.0,17.333333333333332,3,27,12,27,34,7,29,8,23,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,JERONIMO ALFONSIN,3.2,0.6,2.8,0.6,1.0,0.2,0.6,7.2,5,62,21,52,30,33,26,23,75,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,JESUS BARRETO,0.75,0.0,1.25,0.0,0.0,0.25,0.0,2.0,4,79,30,67,37,45,25,30,98,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,JOAQUIN FORTUNY,4.5,0.5,3.0,0.0,0.0,1.5,0.0,8.0,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,JOAQUIN LOPEZ,16.4,2.2,6.6,2.8,6.8,0.0,2.2,27.4,5,3,4,20,6,1,29,7,5,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,JOAQUIN ORTIZ,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.0,1.6666666666666667,3,83,25,68,34,45,29,30,100,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,JOAQUIN VILLAGRA,2.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,4.0,3,69,19,66,29,38,29,30,89,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,JONATAN DE ARMAS,4.5,2.0,5.0,0.5,2.0,0.0,1.5,13.0,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/rMDoXbNu8ji6fCLvWmKwA9.JPG
PRIMERA A,JORGE ARAUJO,2.75,1.25,3.25,1.75,0.5,0.0,0.25,7.5,4,64,14,48,17,40,29,27,72,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,JORGE DARIO ORIOLO,14.25,1.25,5.25,3.0,1.5,2.75,2.75,23.5,4,6,14,31,5,28,1,5,9,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,JUAN CRUZ ALDUNATE,10.333333333333334,0.5,7.333333333333333,1.8333333333333333,4.0,0.16666666666666666,1.1666666666666667,19.333333333333332,6,18,22,16,15,7,27,16,15,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,JUAN CRUZ LORENZO,6.0,3.3333333333333335,5.0,2.0,2.0,0.0,2.0,16.333333333333332,3,44,1,32,14,23,29,8,26,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/m1TCbnzkDnXathhu4MDqYE.JPG
PRIMERA A,JUAN ESTEBAN CHEN,11.666666666666666,0.6666666666666666,7.333333333333333,2.6666666666666665,4.0,0.3333333333333333,1.0,20.666666666666668,3,13,19,16,8,7,23,18,12,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,JUAN FACUNDO DOMINGUEZ,8.0,1.0,4.75,1.5,2.5,0.5,0.25,14.0,4,29,15,34,20,18,21,27,39,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,JUAN FAYER,4.0,1.0,4.5,1.0,1.5,0.0,0.75,10.25,4,58,15,36,26,28,29,21,54,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/wUm6HMFGLKx1CfD1WpnMBw.JPG
PRIMERA A,JUAN IGNACIO MOLINA,1.0,0.5,3.0,0.0,0.5,0.0,0.5,5.0,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,JUAN LUCAS GONZALEZ,10.0,1.5,6.5,3.0,2.0,1.0,1.5,19.5,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,JUAN MANUEL GAVILAN,2.5,0.5,4.5,0.0,0.5,0.5,0.5,8.0,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,JUAN MANUEL MARANGON,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/bUZNcMtZSQXQvHFGpDVhKU.jpg
PRIMERA A,JUAN MANUEL MARTINEZ MONASTERIO,5.0,2.0,17.0,3.0,1.0,0.0,1.0,25.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,JUAN MARTINIANO DELRIO,2.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,4,69,30,60,37,33,29,30,89,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,JUAN PABLO PASCUAL,4.75,0.5,4.5,0.0,2.0,0.25,0.25,10.0,4,53,22,36,37,23,25,27,55,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/d3SAgdYzqixWAQtgjbX6z7.jpg
PRIMERA A,JUAN PEREIRO,4.0,0.0,2.5,0.0,0.5,1.0,0.0,6.5,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,JUAN SCHIAFFI,8.0,0.6,2.6,0.4,2.0,1.2,0.8,12.0,5,29,21,55,32,23,16,20,46,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,JULEN ERVITI,14.8,2.2,14.0,1.8,3.2,2.2,1.4,32.4,5,4,4,1,16,13,6,12,3,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,KEMMERER AGUSTIN,5.75,0.5,5.5,0.75,2.5,0.0,0.25,12.0,4,47,22,28,28,18,29,27,46,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/4dDxZ1qoRUF84YtG7SMhxP.jpg
PRIMERA A,KEVIN YBARRA,1.6666666666666667,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.0,3,71,30,68,37,41,23,26,94,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,"LAGOS, MATEO",16.0,2.0,7.5,3.5,4.0,1.5,1.0,26.5,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/qNMZfMNqupbJ8xHhW4Ly7J.jpg
PRIMERA A,LAGRAVE TOMAS,2.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,"LALUEZA, MARCOS",1.0,1.6666666666666667,4.666666666666667,0.3333333333333333,0.3333333333333333,0.0,1.3333333333333333,8.666666666666666,3,78,9,35,34,41,29,13,64,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,LAYONEEL CASTANEDA,5.0,0.0,4.5,0.0,1.0,1.0,0.5,10.0,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,LEANDRO AVRUJ,2.6666666666666665,0.0,3.1666666666666665,0.5,0.8333333333333334,0.16666666666666666,0.5,6.333333333333333,6,65,30,49,31,35,27,24,80,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/xya1ZTcmMHszBkN9nMV8h6.jpg
PRIMERA A,LEANDRO BOBBIO,10.0,1.3333333333333333,4.0,2.3333333333333335,2.3333333333333335,1.0,2.0,17.333333333333332,3,19,12,40,12,20,17,8,23,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/gfztVET1CJNrqnUB8jKcEF.JPG
PRIMERA A,LEANDRO LAUTARO SANCHEZ,6.4,1.4,2.2,1.8,1.4,0.6,0.6,10.6,5,40,11,59,16,29,20,23,52,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/mUuS9Y9DKYcQ3HC376qzPq.jpg
PRIMERA A,"LEON, JUAN IGNACIO",11.75,1.75,3.5,3.0,1.0,2.25,1.75,18.75,4,12,8,45,5,33,5,10,17,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,LISANDRO NADIN,14.0,1.0,11.25,3.0,4.0,1.0,1.25,27.5,4,7,15,5,5,7,17,14,4,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,LISANDRO RICARDO LUQUES,4.666666666666667,1.3333333333333333,4.333333333333333,0.3333333333333333,0.6666666666666666,1.0,1.0,11.333333333333334,3,54,12,38,34,38,17,18,48,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,"LOPEZ, ULISES",9.5,0.25,4.5,0.0,1.0,2.5,0.75,15.0,4,22,26,36,37,33,3,21,33,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/7pymwnkCAcitv2cPoNjuV6.jpg
PRIMERA A,LORENZO AVERSENTE,4.0,0.0,3.0,0.0,2.0,0.0,0.0,7.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,LUCA VIZIOLI,5.8,0.4,2.2,0.8,1.0,1.0,0.2,8.6,5,46,23,59,27,33,17,28,65,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,LUCAS DANIEL ANDRADA,0.75,0.25,2.0,0.0,0.0,0.25,0.25,3.25,4,79,26,60,37,45,25,27,93,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/pCgZw5wkkUc5mf9wH5J1tb.jpg
PRIMERA A,LUCAS GABRIEL FLOSSI,5.0,0.0,3.5,0.0,1.0,1.0,0.5,9.0,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/mUuS9Y9DKYcQ3HC376qzPq.jpg
PRIMERA A,LUCAS MARTIN GHIZZONI,2.0,0.6666666666666666,2.6666666666666665,0.0,0.0,0.6666666666666666,0.6666666666666666,6.0,3,69,19,54,37,45,19,22,82,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,LUCAS ROMEO,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,LUCAS TEPER,12.0,1.8333333333333333,4.833333333333333,2.6666666666666665,4.166666666666667,0.3333333333333333,1.0,19.666666666666668,6,11,6,33,8,6,23,18,14,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,LUCIANO CHODASZEWSKI,0.0,0.5,2.0,0.0,0.0,0.0,0.25,2.75,4,86,22,60,37,45,29,27,95,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,LUCIANO PAMELLI,12.4,2.0,5.4,2.6,1.6,2.2,2.8,22.6,5,10,5,29,9,27,6,4,10,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,LUKA BRIZZI,7.0,4.0,3.0,1.0,3.0,0.0,3.0,17.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,MANUEL FRANCISCO ALMADA,5.0,0.5,2.0,1.0,2.0,0.0,0.5,8.0,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,MANUEL TREVISAN,7.0,1.0,5.75,0.25,3.0,0.25,0.5,14.25,4,35,15,26,35,14,25,24,37,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/3Xmi8GcxKiNN9E3JTzuzQs.JPG
PRIMERA A,MARIANO LOREA,3.0,0.0,5.0,0.0,0.0,1.0,1.0,9.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/7kLwy1t4AVogoU1dkQ8t74.jpg
PRIMERA A,"MARIN, NICOLAS",4.0,2.0,4.0,1.0,0.0,1.0,1.0,11.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,MARTIN JOSE MONTEVERDE,9.5,0.5,3.75,1.75,2.75,0.75,1.0,14.75,4,22,22,43,17,16,18,18,34,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,MARTIN LUCIANO ALE,8.75,1.25,5.5,1.75,2.0,1.0,2.0,17.5,4,24,14,28,17,23,17,8,22,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/mUuS9Y9DKYcQ3HC376qzPq.jpg
PRIMERA A,MARTIN VELA,8.333333333333334,1.0,6.333333333333333,1.0,3.6666666666666665,0.0,2.0,17.666666666666668,3,27,15,22,26,8,29,8,21,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/4FGZ6JigsSmc7PdFCzxVDo.jpg
PRIMERA A,"MASIA IRIGOYEN, SANTIAGO ALOIS",3.25,1.75,3.25,0.0,1.25,0.25,1.0,9.25,4,61,8,48,37,32,25,18,62,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,MATEO AVALOS,14.0,1.0,9.333333333333334,3.3333333333333335,5.333333333333333,0.0,1.3333333333333333,25.666666666666668,3,7,15,7,4,4,29,13,7,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,MATEO BIAZISO,4.333333333333333,0.3333333333333333,2.0,1.3333333333333333,1.0,0.3333333333333333,0.0,6.666666666666667,3,57,25,60,22,33,23,30,78,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,MATEO HANDERA,4.0,0.0,3.0,4.0,0.0,0.0,1.0,8.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/bD1tkXGVTR4UgMcg2mJPd4.jpg
PRIMERA A,MATEO PODETTI,10.5,0.25,11.0,2.5,4.0,0.0,0.25,22.0,4,16,26,6,11,7,29,27,11,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,MATIAS COMPAGNUCCI,14.0,0.0,7.0,5.0,3.0,1.0,2.0,23.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,MATIAS CWIK,1.0,0.0,1.0,0.0,0.5,0.0,0.0,2.0,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/utMi84nH7LgDXGmhSv2ZZx.jpg
PRIMERA A,MATIAS DE LA MATA,4.333333333333333,1.0,1.3333333333333333,0.0,0.6666666666666666,1.0,0.3333333333333333,7.0,3,57,15,66,37,38,17,26,76,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/5BtAcyn37FqRtRdgHaUUXp.JPG
PRIMERA A,MATIAS EZEQUIEL SCHITTINO,2.0,1.6666666666666667,2.6666666666666665,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333,7.666666666666667,3,69,9,54,34,41,23,13,71,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,MATIAS LANDSBERG,2.25,0.0,1.0,0.0,0.75,0.25,0.25,3.5,4,68,30,68,37,37,25,27,91,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/3EkL2DnifoZXatgGvuJYmP.jpg
PRIMERA A,MAURICIO PRUZZO,6.666666666666667,0.0,7.0,0.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,14.0,3,38,30,17,37,30,14,26,39,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,MAXIMILIANO DRAB,1.3333333333333333,0.3333333333333333,2.0,0.0,0.6666666666666666,0.0,0.0,3.6666666666666665,3,74,25,60,37,38,29,30,90,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,MAZZOLINI TOBIAS,2.0,0.0,4.5,1.0,0.5,0.0,0.0,6.5,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,NAHUEL CENA,7.0,1.6666666666666667,4.0,1.3333333333333333,1.3333333333333333,1.0,2.3333333333333335,15.0,3,35,9,40,22,30,17,6,33,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,NAHUEL HORACIO MARIN MARIN,5.4,0.6,1.8,1.6,1.6,0.2,0.4,8.2,5,50,21,61,19,27,26,25,69,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/mUuS9Y9DKYcQ3HC376qzPq.jpg
PRIMERA A,"NATALE, THIAGO",4.6,2.0,2.4,0.8,1.6,0.2,0.4,9.4,5,55,5,56,27,27,26,25,60,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,NATANIEL VARZILIO,3.0,0.25,4.0,0.25,1.0,0.25,1.0,8.25,4,63,26,40,35,33,25,18,68,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,NAZARENO MARANGON,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA A,NICOLAS CHAMO,5.6,1.0,3.8,1.2,2.2,0.0,1.0,11.4,5,48,15,42,24,22,29,18,47,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/wwE3UvYfFoCqCQBt2RcDwq.jpg
