player,puntos_totales,puntos_por_partido,rebotes_totales,rebotes_por_partido,asistencias_totales,asistencias_por_partido,robos_totales,robos_por_partido,faltas_totales,faltas_por_partido,triples_totales,triples_por_partido,dobles_totales,dobles_por_partido,libres_totales,libres_por_partido,score_global,score_global_por_partido,partidos_jugados,participacion_ofensiva_promedio,participacion_defensiva_promedio
Santiago Scalabrini,32,32.0,11,11.0,2,2.0,4,4.0,3,3.0,3,3.0,6,6.0,11,11.0,49,49.0,1,0.5396825396825397,0.3191489361702128
Santiago Secco,0,0.0,5,1.6666666666666667,2,0.6666666666666666,0,0.0,3,1.0,0,0.0,0,0.0,0,0.0,7,2.3333333333333335,3,0.014080459770114942,0.04146730462519936
Santiago Serrano,0,0.0,3,3.0,0,0.0,0,0.0,2,2.0,0,0.0,0,0.0,0,0.0,3,3.0,1,0.0,0.058823529411764705
Santiago Sila,5,5.0,2,2.0,0,0.0,0,0.0,2,2.0,1,1.0,1,1.0,0,0.0,7,7.0,1,0.08928571428571429,0.07142857142857142
Santiago Stanicio,33,8.25,16,4.0,1,0.25,8,2.0,9,2.25,6,1.5,5,1.25,5,1.25,58,14.5,4,0.18802341449400273,0.11860681809311946
Santiago Suarez Ross,5,5.0,2,2.0,1,1.0,2,2.0,2,2.0,0,0.0,2,2.0,1,1.0,10,10.0,1,0.18181818181818182,0.09302325581395349
Santiago Tomas Garcia,49,9.8,15,3.0,3,0.6,4,0.8,9,1.8,7,1.4,13,2.6,2,0.4,71,14.2,5,0.22037209302325583,0.08765407345258043
Santiago Tomás Gómez,1,1.0,5,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,6,6.0,1,0.02631578947368421,0.12195121951219512
Santiago Villaver,14,2.8,22,4.4,1,0.2,0,0.0,8,1.6,0,0.0,6,1.2,2,0.4,37,7.4,5,0.08840793352988476,0.10212915935605012
Santiago Wainstein,7,7.0,1,1.0,0,0.0,0,0.0,2,2.0,0,0.0,3,3.0,1,1.0,8,8.0,1,0.17073170731707318,0.021739130434782608
Santiago Waisman,4,2.0,11,5.5,2,1.0,1,0.5,3,1.5,0,0.0,2,1.0,0,0.0,18,9.0,2,0.06866791744840525,0.10344827586206896
Santiago Wu,12,4.0,11,3.6666666666666665,0,0.0,1,0.3333333333333333,5,1.6666666666666667,2,0.6666666666666666,3,1.0,0,0.0,24,8.0,3,0.11929838248296666,0.07681918625314853
Santiago Álvarez,0,0.0,2,0.4,2,0.4,3,0.6,7,1.4,0,0.0,0,0.0,0,0.0,7,1.4,5,0.008695652173913044,0.020761904761904763
Santino Angel Spataro,0,0.0,4,4.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,4,4.0,1,0.0,0.09302325581395349
Santino Battaglia,2,1.0,3,1.5,0,0.0,1,0.5,2,1.0,0,0.0,1,0.5,0,0.0,6,3.0,2,0.02631578947368421,0.03943396226415094
Santino Benjamín Peralta,2,2.0,2,2.0,0,0.0,0,0.0,2,2.0,0,0.0,1,1.0,0,0.0,4,4.0,1,0.038461538461538464,0.046511627906976744
Santino Melo Pignataro,27,6.75,11,2.75,1,0.25,1,0.25,4,1.0,2,0.5,6,1.5,9,2.25,40,10.0,4,0.12432416629980189,0.06839866187638491
Santino Pauletti,2,2.0,5,5.0,2,2.0,0,0.0,1,1.0,0,0.0,1,1.0,0,0.0,9,9.0,1,0.0851063829787234,0.125
Santino Sarli,17,4.25,20,5.0,3,0.75,0,0.0,7,1.75,1,0.25,7,1.75,0,0.0,40,10.0,4,0.07792687090056723,0.09506102212051869
Santino Sironi,9,1.8,9,1.8,1,0.2,1,0.2,6,1.2,1,0.2,2,0.4,2,0.4,20,4.0,5,0.03091891891891892,0.038138871367756136
"Santos, Juan Manuel",0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,1,0.0,0.017857142857142856
Sarquis Joaquin,22,11.0,22,11.0,3,1.5,2,1.0,9,4.5,1,0.5,7,3.5,5,2.5,49,24.5,2,0.23444895199459093,0.23774703557312254
Sarti Leandro,15,3.0,11,2.2,1,0.2,4,0.8,8,1.6,3,0.6,2,0.4,2,0.4,31,6.2,5,0.0623015873015873,0.056057660241446004
Schittino Matias,10,3.3333333333333335,7,2.3333333333333335,0,0.0,1,0.3333333333333333,2,0.6666666666666666,1,0.3333333333333333,3,1.0,1,0.3333333333333333,18,6.0,3,0.06060606060606061,0.053732303732303734
Seba Galmarini,60,15.0,44,11.0,6,1.5,9,2.25,9,2.25,6,1.5,17,4.25,8,2.0,119,29.75,4,0.3373087574950929,0.2301605888256942
Sebastian Barrios Centeno,19,6.333333333333333,13,4.333333333333333,4,1.3333333333333333,5,1.6666666666666667,7,2.3333333333333335,0,0.0,8,2.6666666666666665,3,1.0,41,13.666666666666666,3,0.12745570762706626,0.08931289410741465
Sebastian Di Muro,3,1.5,6,3.0,4,2.0,1,0.5,3,1.5,0,0.0,1,0.5,1,0.5,14,7.0,2,0.07733990147783251,0.07763157894736841
Sebastian Fonteiriz,11,5.5,10,5.0,3,1.5,0,0.0,0,0.0,2,1.0,1,0.5,3,1.5,24,12.0,2,0.09973045822102425,0.15762273901808785
Sebastian Losada,37,4.625,28,3.5,5,0.625,7,0.875,10,1.25,0,0.0,16,2.0,5,0.625,77,9.625,8,0.13656827475829214,0.09959099480257497
Sebastian Mazza,44,8.8,22,4.4,7,1.4,5,1.0,7,1.4,8,1.6,8,1.6,4,0.8,78,15.6,5,0.18422079887438755,0.10722558615117903
Sebastian Sirlin,108,13.5,66,8.25,14,1.75,25,3.125,15,1.875,11,1.375,26,3.25,23,2.875,213,26.625,8,0.246682011974559,0.20837116031050634
Sebastian Wais,23,7.666666666666667,8,2.6666666666666665,4,1.3333333333333333,6,2.0,6,2.0,3,1.0,6,2.0,2,0.6666666666666666,41,13.666666666666666,3,0.17239159891598918,0.08795124799736476
Sebastian Zalcman,2,0.6666666666666666,0,0.0,0,0.0,1,0.3333333333333333,1,0.3333333333333333,0,0.0,1,0.3333333333333333,0,0.0,3,1.0,3,0.010101010101010102,0.006666666666666667
Sebastián Acosta,5,2.5,5,2.5,1,0.5,2,1.0,6,3.0,1,0.5,0,0.0,2,1.0,13,6.5,2,0.05945839874411303,0.06517094017094016
Sebastián Acosta	,5,2.5,10,5.0,0,0.0,3,1.5,2,1.0,1,0.5,1,0.5,0,0.0,18,9.0,2,0.04311039484286865,0.1536050156739812
Sebastián Daniel López,5,5.0,3,3.0,0,0.0,0,0.0,0,0.0,1,1.0,1,1.0,0,0.0,8,8.0,1,0.07352941176470588,0.07894736842105263
Sebastián Leal,0,0.0,5,2.5,3,1.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,4.0,2,0.018980848153214776,0.06578947368421052
Sebastián Orio,6,3.0,9,4.5,0,0.0,2,1.0,2,1.0,0,0.0,3,1.5,0,0.0,17,8.5,2,0.1611111111111111,0.16399286987522282
Sebastián Salas,0,0.0,2,2.0,0,0.0,2,2.0,1,1.0,0,0.0,0,0.0,0,0.0,4,4.0,1,0.0,0.07272727272727272
Sebastián Salas	,10,3.3333333333333335,12,4.0,2,0.6666666666666666,4,1.3333333333333333,3,1.0,0,0.0,5,1.6666666666666667,0,0.0,28,9.333333333333334,3,0.06636540847067163,0.13748827392120075
Segovia Enzo,2,2.0,3,3.0,1,1.0,2,2.0,0,0.0,0,0.0,1,1.0,0,0.0,8,8.0,1,0.047619047619047616,0.1
Segura Nazareno,4,4.0,3,3.0,0,0.0,4,4.0,3,3.0,0,0.0,1,1.0,2,2.0,11,11.0,1,0.06896551724137931,0.12727272727272726
Sergio Emanuel Heili,10,3.3333333333333335,21,7.0,2,0.6666666666666666,3,1.0,3,1.0,0,0.0,5,1.6666666666666667,0,0.0,36,12.0,3,0.0896358543417367,0.13344844328788943
Sergio Ezequiel Vargas	,22,7.333333333333333,10,3.3333333333333335,3,1.0,1,0.3333333333333333,5,1.6666666666666667,6,2.0,0,0.0,4,1.3333333333333333,36,12.0,3,0.19218559218559217,0.07649655469422911
Sergio Malti,35,7.0,9,1.8,5,1.0,8,1.6,15,3.0,3,0.6,11,2.2,4,0.8,57,11.4,5,0.21950373405708407,0.09081787868569931
Sergio Martin	Roldan,13,3.25,27,6.75,4,1.0,2,0.5,7,1.75,1,0.25,3,0.75,4,1.0,46,11.5,4,0.16041666666666665,0.1972541954697622
Sila Santiago,0,0.0,1,1.0,2,2.0,2,2.0,2,2.0,0,0.0,0,0.0,0,0.0,5,5.0,1,0.034482758620689655,0.06976744186046512
Silva Justo Enrique,11,3.6666666666666665,15,5.0,0,0.0,3,1.0,1,0.3333333333333333,1,0.3333333333333333,3,1.0,2,0.6666666666666666,29,9.666666666666666,3,0.09436026936026935,0.15782828282828285
Simon Golia,26,6.5,36,9.0,7,1.75,5,1.25,11,2.75,0,0.0,12,3.0,2,0.5,74,18.5,4,0.17228738235667887,0.15766079158936303
Simon Pagani,23,11.5,14,7.0,3,1.5,3,1.5,6,3.0,0,0.0,11,5.5,1,0.5,43,21.5,2,0.2777777777777778,0.18912337662337664
"Sioli, Fermin",18,6.0,7,2.3333333333333335,2,0.6666666666666666,3,1.0,5,1.6666666666666667,2,0.6666666666666666,4,1.3333333333333333,4,1.3333333333333333,30,10.0,3,0.19299851871701543,0.08537754152699666
Solange Palavecino,3,0.75,4,1.0,0,0.0,2,0.5,2,0.5,0,0.0,1,0.25,1,0.25,9,2.25,4,0.04027777777777777,0.040949578279205257
Spena Juan Pablo,41,20.5,20,10.0,2,1.0,2,1.0,1,0.5,3,1.5,15,7.5,2,1.0,65,32.5,2,0.3425235966219573,0.22249589490968802
Stefano Melnik,22,4.4,39,7.8,3,0.6,8,1.6,10,2.0,0,0.0,10,2.0,2,0.4,72,14.4,5,0.07126894604770903,0.1828877031837163
Suffo Mateo,12,3.0,9,2.25,0,0.0,6,1.5,4,1.0,1,0.25,4,1.0,1,0.25,27,6.75,4,0.059442234011199524,0.09471143773469355
TIAGO DELLEPIANE,21,10.5,5,2.5,1,0.5,0,0.0,4,2.0,7,3.5,0,0.0,0,0.0,27,13.5,2,0.14007910349373764,0.05580808080808081
TIAGO UGOLINI,10,3.3333333333333335,9,3.0,9,3.0,1,0.3333333333333333,6,2.0,1,0.3333333333333333,3,1.0,1,0.3333333333333333,29,9.666666666666666,3,0.07344422782928232,0.06313131313131314
TOMAS EZEQUIEL MOURA,23,7.666666666666667,13,4.333333333333333,11,3.6666666666666665,0,0.0,6,2.0,4,1.3333333333333333,5,1.6666666666666667,1,0.3333333333333333,47,15.666666666666666,3,0.1380945034292206,0.08787878787878788
TOMAS PUNTIN,43,7.166666666666667,24,4.0,5,0.8333333333333334,1,0.16666666666666666,16,2.6666666666666665,0,0.0,21,3.5,1,0.16666666666666666,73,12.166666666666666,6,0.24310908878912185,0.096982316984791
"TORRES, JOSHUA",72,14.4,32,6.4,5,1.0,14,2.8,14,2.8,11,2.2,13,2.6,13,2.6,123,24.6,5,0.3677792852485223,0.1766898882052864
Tacconi Gonzalo Fernando	,24,12.0,8,4.0,3,1.5,3,1.5,0,0.0,2,1.0,8,4.0,2,1.0,38,19.0,2,0.21086691086691087,0.10703703703703704
Tadeo Rodriguez Robledo,11,3.6666666666666665,16,5.333333333333333,3,1.0,6,2.0,7,2.3333333333333335,0,0.0,4,1.3333333333333333,3,1.0,36,12.0,3,0.08134766468099801,0.14364249612782262
Tadeo Vitcopp,0,0.0,6,6.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,6.0,1,0.0,0.13043478260869565
Tao Fuscaldo,8,2.0,10,2.5,3,0.75,1,0.25,4,1.0,0,0.0,4,1.0,0,0.0,22,5.5,4,0.0464349376114082,0.06354843073593074
Tapia Michael Christian.,17,8.5,14,7.0,2,1.0,3,1.5,9,4.5,2,1.0,4,2.0,3,1.5,36,18.0,2,0.2955357142857143,0.17274774774774776
Teo Padin,40,13.333333333333334,9,3.0,3,1.0,6,2.0,6,2.0,2,0.6666666666666666,15,5.0,4,1.3333333333333333,58,19.333333333333332,3,0.22592089371980675,0.11534462269756389
Theo Charreau,9,3.0,12,4.0,0,0.0,1,0.3333333333333333,6,2.0,0,0.0,4,1.3333333333333333,1,0.3333333333333333,22,7.333333333333333,3,0.05927750410509031,0.08161660890771404
Thiago Genovese Leon,27,5.4,17,3.4,3,0.6,6,1.2,6,1.2,1,0.2,10,2.0,4,0.8,53,10.6,5,0.12613774597495525,0.11871774706961764
Thiago Mowszet,9,4.5,4,2.0,1,0.5,3,1.5,0,0.0,0,0.0,4,2.0,1,0.5,17,8.5,2,0.12195121951219512,0.07777777777777778
Thiago Ruiz Grasso,12,3.0,15,3.75,6,1.5,6,1.5,5,1.25,1,0.25,2,0.5,5,1.25,39,9.75,4,0.059592147069088205,0.10081829341906254
Thomas Parma,10,3.3333333333333335,8,2.6666666666666665,3,1.0,2,0.6666666666666666,3,1.0,2,0.6666666666666666,2,0.6666666666666666,0,0.0,23,7.666666666666667,3,0.07319223985890652,0.0650291737248259
Thomas Rodrigo Oliva,25,3.5714285714285716,44,6.285714285714286,2,0.2857142857142857,8,1.1428571428571428,11,1.5714285714285714,4,0.5714285714285714,4,0.5714285714285714,5,0.7142857142857143,79,11.285714285714286,7,0.0822386576467498,0.16404042937182509
Thomas Schiff,2,0.6666666666666666,10,3.3333333333333335,1,0.3333333333333333,3,1.0,8,2.6666666666666665,0,0.0,1,0.3333333333333333,0,0.0,16,5.333333333333333,3,0.01546474358974359,0.07556214351346197
Tiago Collado,0,0.0,5,5.0,2,2.0,1,1.0,1,1.0,0,0.0,0,0.0,0,0.0,8,8.0,1,0.038461538461538464,0.1111111111111111
Tiago Firpo,4,4.0,2,2.0,1,1.0,1,1.0,4,4.0,0,0.0,2,2.0,0,0.0,8,8.0,1,0.07462686567164178,0.06976744186046512
Tiago Schettino,0,0.0,3,3.0,0,0.0,0,0.0,4,4.0,0,0.0,0,0.0,0,0.0,3,3.0,1,0.0,0.061224489795918366
Tiago Ugolini Popbla,16,5.333333333333333,3,1.0,5,1.6666666666666667,1,0.3333333333333333,2,0.6666666666666666,2,0.6666666666666666,4,1.3333333333333333,2,0.6666666666666666,25,8.333333333333334,3,0.10650861691890473,0.020833333333333332
Tiziano Marin Morales,6,1.5,6,1.5,0,0.0,1,0.25,2,0.5,0,0.0,3,0.75,0,0.0,13,3.25,4,0.07021604938271604,0.0449842555105713
Tiziano Tachile,55,18.333333333333332,25,8.333333333333334,0,0.0,2,0.6666666666666666,8,2.6666666666666665,1,0.3333333333333333,23,7.666666666666667,6,2.0,82,27.333333333333332,3,0.2537692672697494,0.1657506836523711
Tiziano Valcarce,5,5.0,7,7.0,3,3.0,0,0.0,2,2.0,1,1.0,1,1.0,0,0.0,15,15.0,1,0.18604651162790697,0.14893617021276595
Tobias Frieder,14,4.666666666666667,17,5.666666666666667,3,1.0,2,0.6666666666666666,3,1.0,0,0.0,7,2.3333333333333335,0,0.0,36,12.0,3,0.10715811965811965,0.12857259313605607
Tobias Joaquin Mai,5,2.5,4,2.0,0,0.0,1,0.5,3,1.5,1,0.5,1,0.5,0,0.0,10,5.0,2,0.03424657534246575,0.046296296296296294
Tobías Bermúdez,10,10.0,3,3.0,0,0.0,3,3.0,2,2.0,1,1.0,3,3.0,1,1.0,16,16.0,1,0.15873015873015872,0.09230769230769231
Tomar Alejandro Ramón 	,9,1.8,9,1.8,1,0.2,5,1.0,10,2.0,0,0.0,4,0.8,1,0.2,24,4.8,5,0.03960799564439605,0.06613716956802063
Tomas Adalia,20,6.666666666666667,28,9.333333333333334,2,0.6666666666666666,6,2.0,9,3.0,0,0.0,7,2.3333333333333335,6,2.0,56,18.666666666666668,3,0.11110155563199937,0.1717171717171717
Tomas Alejandro Blanco Rojas,32,8.0,14,3.5,11,2.75,3,0.75,11,2.75,4,1.0,10,2.5,0,0.0,60,15.0,4,0.14473487185323167,0.07304338798966399
Tomas Alejandro Ramón,8,1.6,18,3.6,7,1.4,4,0.8,11,2.2,1,0.2,2,0.4,1,0.2,37,7.4,5,0.06619746712914415,0.07345346664259492
Tomas Ayelo,7,2.3333333333333335,17,5.666666666666667,1,0.3333333333333333,5,1.6666666666666667,5,1.6666666666666667,0,0.0,3,1.0,1,0.3333333333333333,30,10.0,3,0.03940217391304348,0.12282135076252725
Tomas Baccino,9,3.0,13,4.333333333333333,0,0.0,1,0.3333333333333333,5,1.6666666666666667,0,0.0,4,1.3333333333333333,1,0.3333333333333333,23,7.666666666666667,3,0.057454890788224126,0.09272845846580256
Tomas Bautista Ruiz Grasso,87,17.4,29,5.8,8,1.6,13,2.6,12,2.4,10,2.0,22,4.4,13,2.6,137,27.4,5,0.27430788122637867,0.15784287349591436
Tomas Blanco,0,0.0,6,3.0,0,0.0,2,1.0,6,3.0,0,0.0,0,0.0,0,0.0,8,4.0,2,0.0,0.06307977736549164
Tomas Fernandez,24,8.0,33,11.0,3,1.0,5,1.6666666666666667,5,1.6666666666666667,3,1.0,6,2.0,3,1.0,65,21.666666666666668,3,0.22243713733075435,0.2795764794857251
Tomas Francisco Sinclair,29,9.666666666666666,13,4.333333333333333,4,1.3333333333333333,0,0.0,5,1.6666666666666667,4,1.3333333333333333,8,2.6666666666666665,1,0.3333333333333333,46,15.333333333333334,3,0.21031746031746032,0.0998087342426965
Tomas Friedrich,2,2.0,0,0.0,1,1.0,0,0.0,2,2.0,0,0.0,1,1.0,0,0.0,3,3.0,1,0.039473684210526314,0.0
Tomas Gabriel Bianchimano,0,0.0,2,1.0,0,0.0,1,0.5,2,1.0,0,0.0,0,0.0,0,0.0,3,1.5,2,0.0,0.02142857142857143
Tomas García,16,16.0,1,1.0,1,1.0,1,1.0,2,2.0,5,5.0,0,0.0,1,1.0,19,19.0,1,0.3090909090909091,0.06060606060606061
Tomas García Luzzi 	,0,0.0,4,4.0,1,1.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,5,5.0,1,0.022727272727272728,0.11428571428571428
Tomas Holtz,0,0.0,6,3.0,3,1.5,3,1.5,2,1.0,0,0.0,0,0.0,0,0.0,12,6.0,2,0.02393753200204813,0.07422088572990705
Tomas Imperioso,14,2.8,24,4.8,4,0.8,3,0.6,6,1.2,4,0.8,1,0.2,0,0.0,45,9.0,5,0.05211334986040406,0.12067019827477746
Tomas Joaquin Vega,10,5.0,2,1.0,0,0.0,0,0.0,3,1.5,2,1.0,2,1.0,0,0.0,12,6.0,2,0.1099952175992348,0.021739130434782608
Tomas Kobrinsky,13,2.6,15,3.0,0,0.0,0,0.0,8,1.6,3,0.6,1,0.2,2,0.4,28,5.6,5,0.04903575857792476,0.061644339214095366
Tomas Lacasa,12,4.0,26,8.666666666666666,6,2.0,6,2.0,7,2.3333333333333335,0,0.0,4,1.3333333333333333,4,1.3333333333333333,50,16.666666666666668,3,0.10741326841144248,0.19082484192229585
Tomas Lejarza 	,6,1.5,17,4.25,3,0.75,2,0.5,4,1.0,2,0.5,0,0.0,0,0.0,28,7.0,4,0.04628378378378378,0.08377177068214804
Tomas Montero,36,12.0,16,5.333333333333333,3,1.0,3,1.0,7,2.3333333333333335,7,2.3333333333333335,7,2.3333333333333335,1,0.3333333333333333,58,19.333333333333332,3,0.18890522994002032,0.12415560214302353
Tomas Morales	,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0.0
Tomas Mugnolo,22,4.4,22,4.4,3,0.6,14,2.8,11,2.2,2,0.4,7,1.4,2,0.4,61,12.2,5,0.0706976626131414,0.1388235896995333
Tomas Muller,54,13.5,19,4.75,7,1.75,11,2.75,10,2.5,6,1.5,13,3.25,10,2.5,91,22.75,4,0.2987152656667829,0.14971629529993127
Tomas Reyes,6,2.0,14,4.666666666666667,6,2.0,2,0.6666666666666666,8,2.6666666666666665,0,0.0,2,0.6666666666666666,2,0.6666666666666666,28,9.333333333333334,3,0.07348204982476082,0.08896658896658897
Tomas Ruiz,17,3.4,13,2.6,1,0.2,4,0.8,12,2.4,1,0.2,5,1.0,4,0.8,35,7.0,5,0.08722736477727402,0.08053848447943442
Tomas Sambucetti,52,13.0,16,4.0,7,1.75,12,3.0,8,2.0,8,2.0,11,2.75,6,1.5,87,21.75,4,0.28018683702989394,0.11951992753623189
Tomás Balvidares,0,0.0,1,1.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2,2.0,1,0.0,0.046511627906976744
Tomás Djebiguzelian,21,4.2,44,8.8,2,0.4,1,0.2,10,2.0,2,0.4,5,1.0,5,1.0,68,13.6,5,0.07163072478759705,0.19011932363287495
Tomás Emanuel Ruíz,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,2,0.0,0.030303030303030304
Tomás Kobrinsky,6,1.5,8,2.0,0,0.0,0,0.0,2,0.5,2,0.5,0,0.0,0,0.0,14,3.5,4,0.026785714285714284,0.03449917587312901
Tomás Maher,2,2.0,5,5.0,4,4.0,5,5.0,3,3.0,0,0.0,1,1.0,0,0.0,16,16.0,1,0.09375,0.15384615384615385
Tomás Repetto,11,11.0,3,3.0,3,3.0,0,0.0,0,0.0,3,3.0,1,1.0,0,0.0,17,17.0,1,0.34146341463414637,0.058823529411764705
Tomás Vargas,23,7.666666666666667,6,2.0,3,1.0,3,1.0,4,1.3333333333333333,4,1.3333333333333333,5,1.6666666666666667,1,0.3333333333333333,35,11.666666666666666,3,0.11915599810336652,0.0577427027898726
Tomás Villalba	,12,4.0,8,2.6666666666666665,0,0.0,2,0.6666666666666666,7,2.3333333333333335,0,0.0,3,1.0,6,2.0,22,7.333333333333333,3,0.08824544883866918,0.06620459918332258
Trinitario Sebastian Nicolas,4,1.3333333333333333,7,2.3333333333333335,1,0.3333333333333333,0,0.0,2,0.6666666666666666,0,0.0,1,0.3333333333333333,2,0.6666666666666666,12,4.0,3,0.03042328042328042,0.04411734735469145
Uciel Madrid,0,0.0,1,0.5,1,0.5,1,0.5,5,2.5,0,0.0,0,0.0,0,0.0,3,1.5,2,0.00819672131147541,0.021739130434782608
Ulagnero Martin,27,27.0,14,14.0,1,1.0,2,2.0,1,1.0,1,1.0,10,10.0,4,4.0,44,44.0,1,0.717948717948718,0.41025641025641024
Ulises Haristoy palmaz,23,11.5,13,6.5,5,2.5,2,1.0,6,3.0,0,0.0,9,4.5,5,2.5,43,21.5,2,0.22143566815697963,0.15886699507389163
Ulises Santiago Lopez,0,0.0,3,3.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,4,4.0,1,0.0,0.09090909090909091
Uriel Olea,13,6.5,7,3.5,1,0.5,2,1.0,3,1.5,1,0.5,5,2.5,0,0.0,23,11.5,2,0.11475409836065574,0.10447354064375342
Uriel Qualizza,18,3.6,18,3.6,2,0.4,4,0.8,8,1.6,2,0.4,6,1.2,0,0.0,42,8.4,5,0.059528122843340234,0.08299328122857534
Uriel Zalcman	,8,8.0,3,3.0,0,0.0,0,0.0,2,2.0,0,0.0,4,4.0,0,0.0,11,11.0,1,0.14545454545454545,0.08333333333333333
VALENTINO PERTICARO	,4,2.0,7,3.5,0,0.0,0,0.0,4,2.0,0,0.0,2,1.0,0,0.0,11,5.5,2,0.043478260869565216,0.07837528604118993
VICENTE MURALL,29,14.5,12,6.0,2,1.0,1,0.5,8,4.0,3,1.5,9,4.5,2,1.0,44,22.0,2,0.17656979761286973,0.11944444444444444
Vacirca Juan Bautista,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0.0
Valentin Cavalieri,28,5.6,27,5.4,4,0.8,5,1.0,11,2.2,0,0.0,12,2.4,4,0.8,64,12.8,5,0.10764455264759584,0.1150146038003426
Valentin Di Santo,6,3.0,7,3.5,0,0.0,1,0.5,1,0.5,2,1.0,0,0.0,0,0.0,14,7.0,2,0.05830188679245283,0.061329715061058346
Valentin Napoli	,19,19.0,8,8.0,0,0.0,3,3.0,3,3.0,2,2.0,6,6.0,1,1.0,30,30.0,1,0.5135135135135135,0.3142857142857143
Valentin Recalde,45,22.5,11,5.5,2,1.0,5,2.5,6,3.0,4,2.0,9,4.5,15,7.5,63,31.5,2,0.3528904227782571,0.18195121951219512
Valentin Rodriguez,2,0.6666666666666666,6,2.0,3,1.0,1,0.3333333333333333,5,1.6666666666666667,0,0.0,1,0.3333333333333333,0,0.0,12,4.0,3,0.03439153439153439,0.0426774483378257
Valentina Marticorena,15,7.5,2,1.0,2,1.0,2,1.0,6,3.0,1,0.5,4,2.0,4,2.0,21,10.5,2,0.14184704184704183,0.04935897435897436
Valentino Banfi,20,5.0,15,3.75,2,0.5,7,1.75,8,2.0,1,0.25,8,2.0,1,0.25,44,11.0,4,0.13867149758454106,0.16225272563785545
Valentino Gerbaldo,4,4.0,7,7.0,1,1.0,0,0.0,2,2.0,0,0.0,2,2.0,0,0.0,12,12.0,1,0.10204081632653061,0.1206896551724138
Valentino Lopez,6,6.0,5,5.0,1,1.0,1,1.0,4,4.0,0,0.0,3,3.0,0,0.0,13,13.0,1,0.1346153846153846,0.16216216216216217
Valentino Perticaro,2,1.0,7,3.5,1,0.5,0,0.0,3,1.5,0,0.0,1,0.5,0,0.0,10,5.0,2,0.02727272727272727,0.07254901960784313
Valentino lopez,2,1.0,8,4.0,1,0.5,0,0.0,4,2.0,0,0.0,1,0.5,0,0.0,11,5.5,2,0.03488372093023256,0.08616780045351474
Valentín Garay,18,6.0,10,3.3333333333333335,0,0.0,1,0.3333333333333333,1,0.3333333333333333,4,1.3333333333333333,3,1.0,0,0.0,29,9.666666666666666,3,0.10389610389610389,0.07878507554733272
Valentín Herman,6,6.0,4,4.0,1,1.0,3,3.0,0,0.0,1,1.0,1,1.0,1,1.0,14,14.0,1,0.11666666666666667,0.13725490196078433
Valentín Lorenze,11,11.0,5,5.0,1,1.0,2,2.0,3,3.0,2,2.0,2,2.0,1,1.0,19,19.0,1,0.2727272727272727,0.1794871794871795
Valentín Nahuel Schofrin 	,29,9.666666666666666,9,3.0,5,1.6666666666666667,6,2.0,3,1.0,4,1.3333333333333333,7,2.3333333333333335,3,1.0,49,16.333333333333332,3,0.23977295781921468,0.11738312346215081
Valentín Parodi,5,5.0,10,10.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,17,17.0,1,0.10526315789473684,0.22916666666666666
Valentín Roldán Mangas,52,17.333333333333332,26,8.666666666666666,4,1.3333333333333333,8,2.6666666666666665,4,1.3333333333333333,5,1.6666666666666667,13,4.333333333333333,11,3.6666666666666665,90,30.0,3,0.39642512077294684,0.2674304739522131
Valentín Sendón,10,10.0,2,2.0,2,2.0,4,4.0,0,0.0,2,2.0,2,2.0,0,0.0,18,18.0,1,0.2727272727272727,0.13953488372093023
Varela Nicolás,19,6.333333333333333,21,7.0,0,0.0,0,0.0,6,2.0,0,0.0,8,2.6666666666666665,3,1.0,40,13.333333333333334,3,0.13015873015873017,0.1393939393939394
Vazquez Cardozo Lautaro,21,5.25,21,5.25,2,0.5,14,3.5,16,4.0,0,0.0,6,1.5,9,2.25,58,14.5,4,0.15489982578397213,0.1679399462487698
Vergara Adrian Eber,13,4.333333333333333,16,5.333333333333333,0,0.0,0,0.0,7,2.3333333333333335,0,0.0,3,1.0,7,2.3333333333333335,29,9.666666666666666,3,0.11004062362758016,0.14114832535885166
Vicondoa Bogazzi Gabriel,12,12.0,4,4.0,0,0.0,0,0.0,2,2.0,4,4.0,0,0.0,0,0.0,16,16.0,1,0.2222222222222222,0.09090909090909091
